487,97621,97621
488,97632,97632
489,97656,97656
490,97672,97672
491,97685,97685
492,97707,97707
493,97726,97726
494,97737,97737
495,97756,97756
496,97770,97770
497,97788,97788
498,97795,97795
499,97813,97813
500,97825,97825
501,97854,97854
502,97863,97863
503,97890,97890
504,97902,97902
505,97923,97923
506,97938,97938
507,97956,97956
508,97979,97979
509,97993,97993
510,98003,98003
511,98020,98020
512,98036,98036
513,98051,98051
514,98084,98084
515,98104,98104
516,98114,98114
517,98148,98148
518,98172,98172
519,98211,98211
520,98243,98243
521,98280,98280
522,98309,98309
523,98331,98331
524,98353,98353
525,98368,98368
526,98399,98399
527,98420,98420
528,98450,98450
529,98468,98468
530,98492,98492
531,98527,98527
532,98549,98549
533,98579,98579
534,98603,98603
535,98619,98619
536,98590,98590
537,98660,98660
538,98682,98682
539,98700,98700
540,98727,98727
541,98739,98739
542,98769,98769
543,98796,98796
544,98811,98811
545,98837,98837
546,98798,98798
547,98881,98881
548,98906,98906
549,98903,98903
550,98950,98950
551,98979,98979
552,98999,98999
553,99022,99022
554,99048,99048
555,99070,99070
556,99091,99091
557,99119,99119
558,99150,99150
559,99172,99172
560,99187,99187
561,99228,99228
